label,type,family,covars,n_tests,mean_mae_rate,sd_mae_rate,mean_rmse_rate,mean_mae_log,mean_cor_rate,mean_mae_count,sd_mae_count,mean_rmse_count,mean_cor_count,mean_zero_acc,skill_mae_rate,skill_rmse_rate,skill_mae_count,skill_rmse_count,rank_rate,rank_count
"Hurdle GPD (base, no log)",hurdle,gpd,base,25,1.5638768379350552,0.8593979954925995,14.94203701964107,0.9204267068944934,0.035331270579667215,396.45010041007663,280.97308995043545,5684.50604198251,0.36756771808420013,0.7230657989877078,0.7076835111678902,0.003910427113345438,0.8393532984223608,0.2905842210285552,29.0,253.0
"Hurdle GPD (basin, log(max_wind_speed) & log(sdi))",hurdle,gpd,basin,25,34.15858630036132,75.80060433919259,1205.0134120230482,0.9464206030365918,0.0035693486015602937,14531.762672387142,37236.99976000504,607681.9447560577,0.09058990389622416,0.718293564714389,-5.384849349117921,-79.3304993373361,-4.888457939633092,-74.8375762154441,562.0,573.0
"Hurdle GPD (basin, log(max_wind_speed))",hurdle,gpd,basin,25,23.521360569948882,68.23843435770453,1105.9146246274704,0.9145059980647747,-0.0004623022602015424,12464.360036110602,34945.68970746197,568818.9498851956,0.050804367294457836,0.7271149674620391,-3.3965620358187216,-72.72422010775769,-4.05071968705804,-69.98754675362993,533.0,570.0
"Hurdle GPD (basin, log(sdi))",hurdle,gpd,basin,25,17.819481378030662,52.703572768989886,856.1051227904347,0.933985479020479,0.00038735548246198354,9247.43020259008,27035.093464010508,441398.0747797854,0.058633457052260696,0.718293564714389,-2.330779063211246,-56.07102619177459,-2.7471781658748604,-54.085658585594466,512.0,567.0
"Hurdle GPD (basin, no log)",hurdle,gpd,basin,25,21.92460459322688,66.01550090304741,1073.5518468426221,0.9315599165986506,-0.0009404072262409996,11521.432287264795,33772.72557249403,552401.6796659003,0.04322709007331051,0.7180043383947939,-3.098099849209852,-70.56680171435113,-3.6686331835575423,-67.93870197183351,529.0,569.0
"Hurdle GPD (year, log(max_wind_speed) & log(sdi))",hurdle,gpd,year,25,1.526271708377299,0.8609997994713042,14.826969130586079,0.9358620466786249,0.06785331225168441,338.00513956609626,276.6219790445624,5279.689265997682,0.5250382440670803,0.7211858279103398,0.714712580956349,0.01158126371421131,0.8630359514818708,0.34110460157789646,6.0,108.0
"Hurdle GPD (year, log(max_wind_speed))",hurdle,gpd,year,25,1.4569503419616958,0.859938844506254,14.750255370759362,0.9298829117527141,0.06721090044922626,312.23085132213794,282.55511084535254,5168.967282158807,0.40256845703248006,0.7207519884309472,0.7276699813987071,0.016695277028452082,0.8734800260012627,0.35492249918134855,2.0,46.0
"Hurdle GPD (year, log(sdi))",hurdle,gpd,year,25,1.6007869991380854,0.9045451982286353,15.071356631711183,0.9276134473972185,0.014818587045451031,435.97696442759377,381.10856271069713,6811.200944379874,0.1127430103334676,0.7232104121475055,0.7007843433668354,-0.004710480262500427,0.8233365025593913,0.14997479323584195,72.0,337.0
"Hurdle GPD (year, no log)",hurdle,gpd,year,25,1.538119394297195,0.8426019048247637,14.898576943808271,0.9248886740824003,0.04427079040135115,364.94782187717516,291.5631373856288,5485.109263047687,0.41737320094426356,0.7219088937093275,0.7124980370326328,0.006807631043238671,0.852118428594496,0.3154685680954309,7.0,167.0
"Hurdle GPD (basin_year, log(max_wind_speed) & log(sdi))",hurdle,gpd,basin_year,25,3.3932763177358103,6.772495685776319,110.21629405951575,0.9288989005496736,0.03727265777848224,1808.840610096374,3795.936203491914,64972.746798729255,0.37786455208181974,0.716413593637021,0.36573610224485276,-6.347411944608485,0.26703442024331747,-7.108477929607375,401.0,546.0
"Hurdle GPD (basin_year, log(max_wind_speed))",hurdle,gpd,basin_year,25,2.0848284801804193,1.8096948009534357,31.571102647350898,0.9195890883538694,0.10822344177764623,1003.5261633181448,1823.6420355984826,33150.62760864755,0.5205565709308358,0.7210412147505423,0.6103083527036466,-1.1046425002309292,0.5933582362139174,-3.137136654388895,237.0,537.0
"Hurdle GPD (basin_year, log(sdi))",hurdle,gpd,basin_year,25,3.139609394829874,5.173455576198364,91.34648776197695,0.9308101792538738,0.11542607193761721,2543.235525811987,7159.349275634344,126284.70497967144,0.4666604930213176,0.7139551699204627,0.41315097689356106,-5.089483238458027,-0.030551885682871704,-14.7600962499968,387.0,548.0
"Hurdle GPD (basin_year, no log)",hurdle,gpd,basin_year,25,4.853424385931344,8.137404115944875,134.37709244349227,0.9279747036142729,0.03377016499959616,2794.1810549745096,5258.82038577795,82768.29833120675,0.3460814690582769,0.7195950831525669,0.09280837154613153,-7.958057086985054,-0.13223825552844715,-9.329329655228227,432.0,549.0
"Hurdle GPD (island, log(max_wind_speed) & log(sdi))",hurdle,gpd,island,25,1.5432204663007625,0.8580542228805185,14.868730561899344,0.9245143059285632,0.04598961406938055,329.0712745764154,269.9872810019089,5135.1933391865805,0.44826161827350786,0.72176428054953,0.7115445556451013,0.008797297496935474,0.8666560689731961,0.3591374244335387,9.0,82.0
"Hurdle GPD (island, log(max_wind_speed))",hurdle,gpd,island,25,1.4674127118512914,0.8483458710088483,14.737622062899725,0.9145362849549277,0.08038559787409526,317.8641041105414,270.00863646213605,5094.164111679117,0.46045109469132056,0.7249457700650759,0.7257143777624082,0.017537458466867162,0.8711973592074493,0.36425779569848904,3.0,64.0
"Hurdle GPD (island, log(sdi))",hurdle,gpd,island,25,1.5837637731953367,0.8523281671318388,14.943465564262132,0.9206515865479679,0.0269965366426271,378.5959180486341,271.93531679793773,5549.5003416768095,0.3416943213368222,0.7207519884309472,0.7039662880797902,0.003815195224977641,0.8465880437352379,0.30743268127129464,31.0,183.0
"Hurdle GPD (island, no log)",hurdle,gpd,island,25,1.5638623447416942,0.8685558519932765,14.911359577712542,0.9222061795563345,0.05145566003643781,388.2827424056004,279.0413126268143,5461.278247514946,0.4005838140227623,0.7213304410701373,0.7076862202043644,0.005955494997173849,0.8426628173824158,0.3184426345003184,28.0,213.0
"Hurdle GPD (island_basin, log(max_wind_speed) & log(sdi))",hurdle,gpd,island_basin,25,22.791165146261985,71.1065621219238,1147.4941397021382,0.9507148630167516,0.008107390985542433,13109.387598326364,36914.47025513429,601095.9893896304,0.13474689081196273,0.716413593637021,-3.260075480588921,-75.49605913861527,-4.312093187000263,-74.0156612377769,530.0,571.0
"Hurdle GPD (island_basin, log(max_wind_speed))",hurdle,gpd,island_basin,25,134.4311481568666,429.6221082852139,6986.950934205218,0.945656537257603,-0.003354280616105011,70283.78357907983,220009.64650475598,3585268.7442401517,0.018656554624820746,0.7265365148228489,-24.127580552168972,-464.7751123681574,-27.479896952218876,-446.43486949132637,576.0,576.0
"Hurdle GPD (island_basin, log(sdi))",hurdle,gpd,island_basin,25,30.092026191558823,65.93121165962378,1086.8598314194962,0.9533207938193763,0.021261375409632886,19080.82168782203,37105.815800238626,609344.6296554328,0.2726188844552503,0.7158351409978309,-4.624736695873782,-71.4539595132333,-6.731795412257585,-75.04507619774034,557.0,574.0
"Hurdle GPD (island_basin, no log)",hurdle,gpd,island_basin,25,38.75740018047092,84.06076975768072,1418.0238985011404,0.9528202662202591,0.024737512174063107,25461.203617697243,51894.369364122766,908159.4341570237,0.26777919612134204,0.7190166305133767,-6.244449730437614,-93.53053941336036,-9.317208584759767,-112.33660790482342,567.0,575.0
"Hurdle GPD (island_year, log(max_wind_speed) & log(sdi))",hurdle,gpd,island_year,25,1.5508272444746543,0.8626579571999758,14.9498755815277,0.9338093269823775,0.059458545809698324,329.52009043030773,277.8820594073555,5183.538475876291,0.5127196991460705,0.720173535791757,0.7101227130593049,0.0033878805722390437,0.8664742029919061,0.35310404131266315,15.0,84.0
"Hurdle GPD (island_year, log(max_wind_speed))",hurdle,gpd,island_year,25,1.4412740919267908,0.8424723056743711,14.696376913670973,0.9236582539540222,0.10837402222062398,289.36272737870314,269.3889597149988,4879.549804828305,0.4899508425530718,0.7232104121475055,0.730600152277322,0.02028700747580814,0.8827464852075574,0.3910412619396273,1.0,25.0
"Hurdle GPD (island_year, log(sdi))",hurdle,gpd,island_year,25,1.5823481050036607,0.8631682972292686,14.89385604793514,0.9315110508474167,0.061969297158889915,360.9459799988011,270.2181797883301,5212.56836695253,0.5091881592633943,0.7191612436731742,0.7042309017278114,0.007122342829036565,0.8537400266148549,0.3494811649115812,30.0,161.0
"Hurdle GPD (island_year, no log)",hurdle,gpd,island_year,25,1.545685969102793,0.8538501600143988,14.874003382153477,0.926673761951587,0.06825602760798857,373.5293002278677,293.1011047720673,5409.753462598171,0.44768013169583726,0.7197396963123645,0.7110837091738109,0.008445792459975454,0.8486411027210187,0.3248728318047305,10.0,174.0
"Hurdle GPD (island_basin_year, log(max_wind_speed) & log(sdi))",hurdle,gpd,island_basin_year,25,2.4437916166867812,2.391490282715415,36.558797575863125,0.9273681971635542,0.11914381219458281,1386.0696593441944,3065.8359706169654,42868.2559795952,0.5937893664232519,0.7187274041937817,0.5432117366924702,-1.4371400642846166,0.43834667036238406,-4.349878597069031,306.0,544.0
"Hurdle GPD (island_basin_year, log(max_wind_speed))",hurdle,gpd,island_basin_year,25,27.037751586349184,129.0371561420857,2039.3004400687782,0.9295895717003758,-0.002775487517629835,13907.302519071554,66141.67143363976,1046706.3960690787,0.0060672433835198495,0.7180043383947939,-4.053838267770688,-134.94705338137834,-4.635418619443615,-129.62701100811384,548.0,572.0
"Hurdle GPD (island_basin_year, log(sdi))",hurdle,gpd,island_basin_year,25,7.557698337333636,15.133729547457392,273.13313088403004,0.9283357086471661,0.0947472412725927,7234.65852635797,18628.308259734382,340466.2091729115,0.4359252927107797,0.7168474331164136,-0.4126686885002566,-17.208030359303955,-1.9315770839704158,-41.489549524626746,439.0,564.0
"Hurdle GPD (island_basin_year, no log)",hurdle,gpd,island_basin_year,25,6.262140831585407,16.7628777211475,277.24172145583924,0.9346974332274838,0.009910251952930894,3589.559433583302,9278.596483340034,147036.840770094,0.14752762499780106,0.718293564714389,-0.17050587108781823,-17.48192368606121,-0.4545358483339639,-17.349924190781156,438.0,550.0
"Single GLM (base, log(max_wind_speed) & log(sdi))",single,glm,base,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (base, log(max_wind_speed))",single,glm,base,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (base, log(sdi))",single,glm,base,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (base, no log)",single,glm,base,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (basin, log(max_wind_speed) & log(sdi))",single,glm,basin,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (basin, log(max_wind_speed))",single,glm,basin,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (basin, log(sdi))",single,glm,basin,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (basin, no log)",single,glm,basin,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (year, log(max_wind_speed) & log(sdi))",single,glm,year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (year, log(max_wind_speed))",single,glm,year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (year, log(sdi))",single,glm,year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (year, no log)",single,glm,year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (basin_year, log(max_wind_speed) & log(sdi))",single,glm,basin_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (basin_year, log(max_wind_speed))",single,glm,basin_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (basin_year, log(sdi))",single,glm,basin_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (basin_year, no log)",single,glm,basin_year,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (island, log(max_wind_speed) & log(sdi))",single,glm,island,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (island, log(max_wind_speed))",single,glm,island,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (island, log(sdi))",single,glm,island,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
"Single GLM (island, no log)",single,glm,island,25,1.7506172520243364,0.798451390357147,14.743932835519226,2.630716487013861,-0.06065155428095307,453.46057928017166,233.87971884951585,5319.682280308201,-0.009502879522825799,0.41720896601590746,0.6727783953393892,0.01711675981681826,0.8162519159876759,0.33611354779222424,160.5,396.5
